"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.51","53.07","BARKERVILLE","1090660","2012-01-01","2012","01","01","†","3.5","","-19.0","","-7.8","","25.8","","0.0","","0.0","","1.0","","1.0","","94","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-02","2012","01","02","†","4.0","","-5.5","","-0.8","","18.8","","0.0","","0.0","","1.0","","1.0","","94","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-03","2012","01","03","†","5.0","","-1.5","","1.8","","16.2","","0.0","","1.0","","4.0","","5.0","","94","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-04","2012","01","04","†","5.0","","1.0","","3.0","","15.0","","0.0","","3.0","","12.0","","15.0","","88","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-05","2012","01","05","†","-3.0","","-8.0","","-5.5","","23.5","","0.0","","1.0","","1.0","","2.0","","92","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-06","2012","01","06","†","-3.0","","-9.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","89","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-07","2012","01","07","†","1.0","","-12.0","","-5.5","","23.5","","0.0","","0.2","","7.0","","7.2","","88","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-08","2012","01","08","†","3.5","","-3.0","","0.3","","17.7","","0.0","","5.4","","3.0","","8.4","","90","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-09","2012","01","09","†","4.0","","-1.0","","1.5","","16.5","","0.0","","1.5","","2.0","","3.5","","91","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-10","2012","01","10","†","-3.5","","-15.0","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","91","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-11","2012","01","11","†","-8.0","","-20.0","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","90","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-12","2012","01","12","†","-2.0","","-17.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","89","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-13","2012","01","13","†","-3.5","","-14.0","","-8.8","","26.8","","0.0","","0.0","","5.0","","5.0","","89","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-14","2012","01","14","†","-6.0","","-13.0","","-9.5","","27.5","","0.0","","0.0","","7.5","","7.5","","93","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-15","2012","01","15","†","-18.0","","-23.0","","-20.5","","38.5","","0.0","","0.0","","2.0","","2.0","","97","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-16","2012","01","16","†","-22.0","","-26.0","","-24.0","","42.0","","0.0","","0.0","","1.0","","1.0","","97","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-17","2012","01","17","†","-25.0","","-33.5","","-29.3","","47.3","","0.0","","0.0","","0.5","","0.5","","99","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-18","2012","01","18","†","-25.5","","-37.5","","-31.5","","49.5","","0.0","","0.0","","0.0","","0.0","","97","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-19","2012","01","19","†","-20.0","","-36.0","","-28.0","","46.0","","0.0","","0.0","","2.0","","2.0","","96","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-20","2012","01","20","†","-1.0","","-34.0","","-17.5","","35.5","","0.0","","0.0","","5.0","","5.0","","96","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-21","2012","01","21","†","-0.5","","-9.0","","-4.8","","22.8","","0.0","","0.0","","14.0","","14.0","","101","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-22","2012","01","22","†","-2.5","","-16.0","","-9.3","","27.3","","0.0","","0.0","","3.0","","3.0","","108","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-23","2012","01","23","†","-2.0","","-10.0","","-6.0","","24.0","","0.0","","0.0","","1.0","","1.0","","108","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-24","2012","01","24","†","2.0","","-4.5","","-1.3","","19.3","","0.0","","0.0","","3.0","","3.0","","107","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-25","2012","01","25","†","-3.0","","-7.0","","-5.0","","23.0","","0.0","","0.0","","6.0","","6.0","","107","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-26","2012","01","26","†","-5.5","","-10.5","","-8.0","","26.0","","0.0","","0.0","","6.5","","6.5","","107","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-27","2012","01","27","†","-4.0","","-15.5","","-9.8","","27.8","","0.0","","0.0","","8.5","","8.5","","110","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-28","2012","01","28","†","3.0","","-7.0","","-2.0","","20.0","","0.0","","0.0","","22.5","","22.5","","111","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-29","2012","01","29","†","3.0","","-5.0","","-1.0","","19.0","","0.0","","0.0","","6.0","","6.0","","125","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-30","2012","01","30","†","0.0","","-5.0","","-2.5","","20.5","","0.0","","0.0","","4.0","","4.0","","122","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-01-31","2012","01","31","†","0.0","","-8.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","122","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-01","2012","02","01","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-02","2012","02","02","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-03","2012","02","03","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-04","2012","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-05","2012","02","05","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-06","2012","02","06","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-07","2012","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-08","2012","02","08","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-09","2012","02","09","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-10","2012","02","10","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-11","2012","02","11","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-12","2012","02","12","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-13","2012","02","13","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-14","2012","02","14","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-15","2012","02","15","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-16","2012","02","16","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-17","2012","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-18","2012","02","18","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-19","2012","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-20","2012","02","20","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-21","2012","02","21","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-22","2012","02","22","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-23","2012","02","23","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-24","2012","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-25","2012","02","25","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-26","2012","02","26","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-27","2012","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-28","2012","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-02-29","2012","02","29","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-01","2012","03","01","†","","","","","","","","","","","0.0","","3.0","","3.0","","139","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-02","2012","03","02","†","","","","","","","","","","","0.0","","20.0","","20.0","","138","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-03","2012","03","03","†","","","","","","","","","","","0.0","","14.0","","14.0","","152","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-04","2012","03","04","†","","","","","","","","","","","0.0","","11.0","","11.0","","155","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-05","2012","03","05","†","-5.5","","-10.5","","-8.0","","26.0","","0.0","","0.0","","6.5","","6.5","","165","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-06","2012","03","06","†","","","","","","","","","","","0.0","","13.0","","13.0","","168","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-07","2012","03","07","†","0.5","","-10.0","","-4.8","","22.8","","0.0","","0.0","","2.0","","2.0","","161","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-08","2012","03","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","156","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-09","2012","03","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-10","2012","03","10","†","1.5","","-5.0","","-1.8","","19.8","","0.0","","3.0","","7.0","","10.0","","147","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-11","2012","03","11","†","1.5","","-7.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-12","2012","03","12","†","0.5","","-14.0","","-6.8","","24.8","","0.0","","0.0","","3.0","","3.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-13","2012","03","13","†","4.0","","-8.0","","-2.0","","20.0","","0.0","","0.0","","2.0","","2.0","","151","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-14","2012","03","14","†","","","","","","","","","","","0.0","","1.0","","1.0","","149","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-15","2012","03","15","†","6.0","","-10.0","","-2.0","","20.0","","0.0","","0.0","","5.0","","5.0","","146","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-16","2012","03","16","†","2.0","","-7.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","143","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-17","2012","03","17","†","","","","","","","","","","","0.0","","4.0","","4.0","","143","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-18","2012","03","18","†","","","","","","","","","","","0.0","","4.0","","4.0","","146","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-19","2012","03","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","149","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-20","2012","03","20","†","1.0","","-15.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","149","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-21","2012","03","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","144","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-22","2012","03","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","143","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-23","2012","03","23","†","1.0","","-10.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-24","2012","03","24","†","5.0","","-13.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-25","2012","03","25","†","6.0","","-12.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-26","2012","03","26","†","8.0","","-9.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","135","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-27","2012","03","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","133","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-28","2012","03","28","†","5.5","","-4.0","","0.8","","17.2","","0.0","","0.4","","0.0","","0.4","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-29","2012","03","29","†","4.5","","-4.0","","0.3","","17.7","","0.0","","0.2","","0.0","","0.2","","125","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-30","2012","03","30","†","1.5","","-8.0","","-3.3","","21.3","","0.0","","0.8","","0.0","","0.8","","125","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-03-31","2012","03","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","125","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-01","2012","04","01","†","2.0","","-5.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","125","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-02","2012","04","02","†","5.0","","-10.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","124","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-03","2012","04","03","†","6.0","","2.0","","4.0","","14.0","","0.0","","0.0","","9.0","","9.0","","122","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-04","2012","04","04","†","1.0","","-12.0","","-5.5","","23.5","","0.0","","3.0","","0.0","","3.0","","129","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-05","2012","04","05","†","1.5","","-10.0","","-4.3","","22.3","","0.0","","0.0","","7.0","","7.0","","126","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-06","2012","04","06","†","1.5","","-12.0","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","124","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-07","2012","04","07","†","4.0","","-11.0","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","124","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-08","2012","04","08","†","8.0","","-10.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","122","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-09","2012","04","09","†","10.5","","-10.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","116","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-10","2012","04","10","†","13.5","","-4.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-11","2012","04","11","†","12.0","","0.0","","6.0","","12.0","","0.0","","3.6","","0.0","","3.6","","112","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-12","2012","04","12","†","7.0","","1.0","","4.0","","14.0","","0.0","","2.8","","1.0","","3.8","","109","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-13","2012","04","13","†","2.5","","-0.5","","1.0","","17.0","","0.0","","1.2","","1.0","","2.2","","106","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-14","2012","04","14","†","0.0","","-3.6","","-1.8","","19.8","","0.0","","0.6","","0.0","","0.6","","106","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-15","2012","04","15","†","5.0","","-8.0","","-1.5","","19.5","","0.0","","0.4","","0.0","","0.4","","104","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-16","2012","04","16","†","5.5","","-7.0","","-0.8","","18.8","","0.0","","0.6","","6.5","","7.1","","109","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-17","2012","04","17","†","6.5","","-5.0","","0.8","","17.2","","0.0","","0.0","","7.0","","7.0","","106","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-18","2012","04","18","†","6.5","","-1.5","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","109","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-19","2012","04","19","†","6.0","","-3.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","100","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-20","2012","04","20","†","7.0","","0.0","","3.5","","14.5","","0.0","","0.8","","0.0","","0.8","","96","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-21","2012","04","21","†","10.0","","-6.0","","2.0","","16.0","","0.0","","1.4","","0.0","","1.4","","93","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-22","2012","04","22","†","8.0","","1.0","","4.5","","13.5","","0.0","","6.0","","0.0","","6.0","","87","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-23","2012","04","23","†","9.5","","0.0","","4.8","","13.2","","0.0","","4.0","","0.0","","4.0","","86","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-24","2012","04","24","†","10.5","","0.0","","5.3","","12.7","","0.0","","5.3","","0.0","","5.3","","83","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-25","2012","04","25","†","12.0","","1.0","","6.5","","11.5","","0.0","","0.4","","0.0","","0.4","","71","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-26","2012","04","26","†","5.0","","1.5","","3.3","","14.7","","0.0","","8.0","","3.0","","11.0","","65","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-27","2012","04","27","†","6.0","","-3.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","65","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-28","2012","04","28","†","6.5","","-2.0","","2.3","","15.7","","0.0","","6.6","","1.0","","7.6","","63","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-29","2012","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-04-30","2012","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-01","2012","05","01","†","6.0","","0.0","","3.0","","15.0","","0.0","","5.4","","1.5","","6.9","","50","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-02","2012","05","02","†","4.5","","0.0","","2.3","","15.7","","0.0","","4.6","","0.0","","4.6","","45","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-03","2012","05","03","†","5.0","","-3.0","","1.0","","17.0","","0.0","","3.2","","0.0","","3.2","","45","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-04","2012","05","04","†","6.0","","0.0","","3.0","","15.0","","0.0","","3.0","","3.0","","6.0","","40","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-05","2012","05","05","†","5.5","","-4.0","","0.8","","17.2","","0.0","","1.0","","0.0","","1.0","","48","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-06","2012","05","06","†","12.0","","-2.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-07","2012","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-08","2012","05","08","†","12.0","","2.5","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-09","2012","05","09","†","6.5","","-1.5","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-10","2012","05","10","†","7.0","","-4.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-11","2012","05","11","†","11.0","","-3.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-12","2012","05","12","†","17.0","","-2.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-13","2012","05","13","†","17.5","","0.0","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-14","2012","05","14","†","20.0","","-1.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-15","2012","05","15","†","15.0","","3.0","","9.0","","9.0","","0.0","","0.4","","0.0","","0.4","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-16","2012","05","16","†","9.0","","1.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-17","2012","05","17","†","6.0","","-5.0","","0.5","","17.5","","0.0","","0.6","","1.0","","1.6","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-18","2012","05","18","†","6.0","","-1.5","","2.3","","15.7","","0.0","","0.2","","0.0","","0.2","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-19","2012","05","19","†","12.0","","-4.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-20","2012","05","20","†","14.0","","2.0","","8.0","","10.0","","0.0","","0.2","","0.0","","0.2","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-21","2012","05","21","†","12.0","","2.5","","7.3","","10.7","","0.0","","1.2","","0.0","","1.2","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-22","2012","05","22","†","9.0","","1.0","","5.0","","13.0","","0.0","","4.6","","0.0","","4.6","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-23","2012","05","23","†","11.0","","-1.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-24","2012","05","24","†","13.0","","-1.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-25","2012","05","25","†","15.0","","-1.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-26","2012","05","26","†","19.0","","-1.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-27","2012","05","27","†","19.0","","1.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-28","2012","05","28","†","17.5","","1.5","","9.5","","8.5","","0.0","","11.4","","0.0","","11.4","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-29","2012","05","29","†","11.5","","2.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-30","2012","05","30","†","14.0","","2.0","","8.0","","10.0","","0.0","","0.4","","0.0","","0.4","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-05-31","2012","05","31","†","16.0","","3.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-06-01","2012","06","01","†","16.0","","1.0","","8.5","","9.5","","0.0","","17.8","","0.0","","17.8","","0","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-06-02","2012","06","02","†","11.0","","2.0","","6.5","","11.5","","0.0","","9.4","","0.0","","9.4","","0","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-06-03","2012","06","03","†","10.0","","-3.0","","3.5","","14.5","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-06-04","2012","06","04","†","13.0","","2.0","","7.5","","10.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-06-05","2012","06","05","†","13.5","","4.5","","9.0","","9.0","","0.0","","14.0","","0.0","","14.0","","0","","","","",""
"-121.51","53.07","BARKERVILLE","1090660","2012-06-06","2012","06","06","†","5.0","","1.0","","3.0","","15.0","","0.0","","28.8","","2.0","","30.8","","0","","","","",""
